Protein,True_Subfamily,Predicted_Subfamily,Confidence,Index,is_negative_control
WP_085622568,9.B.415.2,1.C.111.1,0.0008873203222486026,4956,False
WP_157897187,9.B.418.1,1.C.111.1,0.0008873203222486026,4962,False
KAF4589549,9.B.418.1,1.C.111.1,0.0008873203222486026,4963,False
CAF1434434,9.B.422.1,1.C.111.1,0.0008873203222486026,4972,False
XP_021346624,9.B.422.1,1.C.111.1,0.0008873203222486026,4973,False
XP_009021174,9.B.422.1,1.C.111.1,0.0008873203222486026,4974,False
P40126,9.B.423.1,1.C.111.1,0.0008873203222486026,4977,False
WP_050659402,9.B.429.1,1.C.111.1,0.0008873203222486026,4981,False
WP_031370192,9.B.43.1,1.C.111.1,0.0008873203222486026,4983,False
Q0EZ69,9.B.43.2,1.C.111.1,0.0008873203222486026,4985,False
MBP2646560,9.B.430.1,1.C.111.1,0.0008873203222486026,4990,False
MPZ73731,9.B.430.1,1.C.111.1,0.0008873203222486026,4991,False
XP_029039495,9.B.432.1,1.C.111.1,0.0008873203222486026,4997,False
AHL30243,9.B.432.1,1.C.111.1,0.0008873203222486026,4998,False
KPJ06551,9.B.432.2,1.C.111.1,0.0008873203222486026,4999,False
O00264,9.B.433.1,1.C.111.1,0.0008873203222486026,5004,False
XP_017077840,9.B.433.2,1.C.111.1,0.0008873203222486026,5005,False
XP_021391155,9.B.434.1,1.C.111.1,0.0008873203222486026,5008,False
CAD7941936,9.B.440.1,1.C.111.1,0.0008873203222486026,5015,False
XP_011131634,9.B.440.1,1.C.111.1,0.0008873203222486026,5016,False
MPZ51052,9.B.443.1,1.C.111.1,0.0008873203222486026,5024,False
WP_018894818,9.B.443.1,1.C.111.1,0.0008873203222486026,5025,False
AHG20698,9.B.444.1,1.C.111.1,0.0008873203222486026,5030,False
XP_049438914,9.B.445.1,1.C.111.1,0.0008873203222486026,5036,False
XP_051576024,9.B.445.1,1.C.111.1,0.0008873203222486026,5037,False
XP_012821900,9.B.445.2,1.C.111.1,0.0008873203222486026,5042,False
XP_020261152,9.B.446.1,1.C.111.1,0.0008873203222486026,5048,False
MCO5232536,9.B.446.1,1.C.111.1,0.0008873203222486026,5049,False
KAJ6224412,9.B.447.1,1.C.111.1,0.0008873203222486026,5054,False
MAD56197,9.B.450.1,1.C.111.1,0.0008873203222486026,5057,False
XP_020357351,9.B.452.1,1.C.111.1,0.0008873203222486026,5061,False
SVE85553,9.B.453.1,1.C.111.1,0.0008873203222486026,5070,False
XP_002738061,9.B.453.1,1.C.111.1,0.0008873203222486026,5071,False
XP_005764538,9.B.456.1,1.C.111.1,0.0008873203222486026,5076,False
XP_004341655,9.B.457.1,1.C.111.1,0.0008873203222486026,5081,False
XP_056038692,9.B.459.1,1.C.111.1,0.0008873203222486026,5085,False
Q8NVK5,9.B.46.1,1.C.111.1,0.0008873203222486026,5086,False
O00244,9.B.462.1,1.C.111.1,0.0008873203222486026,5091,False
Q04NU6,9.B.50.1,1.C.111.1,0.0008873203222486026,5099,False
Q72TA0,9.B.50.1,1.C.111.1,0.0008873203222486026,5100,False
F7NHB4,9.B.50.2,1.C.111.1,0.0008873203222486026,5101,False
A8IKM0,9.B.51.1,1.C.111.1,0.0008873203222486026,5109,False
A8J7Z7,9.B.51.1,1.C.111.1,0.0008873203222486026,5110,False
I4EGF2,9.B.54.1,1.C.111.1,0.0008873203222486026,5115,False
E1ZTI3,9.B.55.1,1.C.111.1,0.0008873203222486026,5118,False
B3S9N4,9.B.55.2,1.C.111.1,0.0008873203222486026,5120,False
OAJ10018,9.B.57.1,1.C.111.1,0.0008873203222486026,5125,False
Q8WVF1,9.B.68.1,1.C.111.1,0.0008873203222486026,5126,False
P75028,9.B.73.1,1.C.111.1,0.0008873203222486026,5128,False
Q93NG7,9.B.75.1,1.C.111.1,0.0008873203222486026,5129,False
P76555,9.B.75.2,1.C.111.1,0.0008873203222486026,5130,False
B2JQU6,9.B.75.3,1.C.111.1,0.0008873203222486026,5131,False
P23157,9.B.75.4,1.C.111.1,0.0008873203222486026,5132,False
Q3C2E8,9.B.76.1,1.C.111.1,0.0008873203222486026,5133,False
ORY52361,9.B.77.1,1.C.111.1,0.0008873203222486026,5138,False
PWU93445,9.B.77.1,1.C.111.1,0.0008873203222486026,5139,False
A0CS82,9.B.82.1,1.C.111.1,0.0008873203222486026,5144,False
A4HCA2,9.B.82.2,1.C.111.1,0.0008873203222486026,5145,False
Q9RFR9,9.B.83.1,1.C.111.1,0.0008873203222486026,5146,False
M1EV50,9.B.88.1,1.C.111.1,0.0008873203222486026,5149,False
WP_011390608,9.B.90.1,1.C.111.1,0.0008873203222486026,5155,False
WP_092927329,9.B.90.1,1.C.111.1,0.0008873203222486026,5156,False
C3Z5S0,9.B.92.1,1.C.111.1,0.0008873203222486026,5160,False
K7E4M5,9.B.92.2,1.C.111.1,0.0008873203222486026,5162,False
C7T873,9.B.98.1,1.C.111.1,0.0008873203222486026,5170,False
WP_138772272,9.B.98.1,1.C.111.1,0.0008873203222486026,5171,False
P37873,9.B.98.2,1.C.111.1,0.0008873203222486026,5172,False
